NIST Atomic Spectra Database Lines Data
Sn : 382 Lines of Data Found  Example of how to reference these results:
Ralchenko, Yu., Kramida, A.E., Reader, J., and NIST ASD Team (2011). NIST Atomic 
Spectra Database (ver. 4.1.0), [Online]. Available: http://physics.nist.gov/asd 
[2012, June 26]. National Institute of Standards and Technology, Gaithersburg, 
MD.  
Wavelength in: vacuum 
Highest relative intensity: 17000 

Query NIST Bibliographic Databases for 
Sn (new window) 
Sn Energy Levels  
Sn Line Wavelengths and Classification  
Sn Transition Probabilities  

-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |      Observed  |        Ritz    |    Rel. |      Aki    | Acc. |          Ei           Ek           |    Configurations      |    Terms     |  Ji   Jk  | gi   gk |Type|    TP  |               Line  |
          |     Wavelength |     Wavelength |    Int. |      s^-1   |      |         (eV)         (eV)          |                        |              |           |         |    |   Ref. |               Ref.  |
          |      Vac (nm)  |      Vac (nm)  |    (?)  |             |      |                                    |                        |              |           |         |    |        |                     |
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Sn I      |    196.02066   |    196.02068   |     780 |             |      |    0.2097572    -     6.5348139    |   5s2.5p2 - 5s2.5p.7s  |  3P  - 1P*   |   1 - 1   |  3 - 3  |    |        |  L3936,L3149,L7378  |
Sn I      |    197.14499   |    197.14506   |    1100 |             |      |    0.2097572    -     6.4987401    |   5s2.5p2 - 5s2.5p.7s  |  3P  - 3P*   |   1 - 2   |  3 - 5  |    |        |  L3936,L3149,L7378  |
Sn I      |    197.782     |                |   2300w |             |      |                                    |                        |              |           |         |    |        |        L3149,L7378  |
Sn I      |    198.41711   |    198.41691   |    2400 |             |      |    0.4249773    -     6.6736479    |   5s2.5p2 - 5s.5p3     |  3P  - 3D*   |   2 - 3   |  5 - 7  |    |        |  L3936,L3149,L7378  |
Sn I      |    199.18680   |    199.186788  |     490 |             |      |    0.4249773    -     6.6494961    |   5s2.5p2 - 5s.5p3     |  3P  - 3D*   |   2 - 2   |  5 - 5  |    |        |        L3936,L7378  |
          |                |                |         |             |      |                                    |                        |              |           |         |    |        |                     |
Sn I      |    199.49751   |    199.49738   |     510 |             |      |    0.000000     -     6.2148279    |   5s2.5p2 - 5s2.5p.5d  |  3P  - 1P*   |   0 - 1   |  1 - 3  |    |        |  L3936,L3149,L7378  |
Sn I      |    200.87211   |    200.87214   |     780 |             |      |    0.2097572    -     6.3820512    |   5s2.5p2 - 5s2.5p.6d  |  3P  - 3D*   |   1 - 1   |  3 - 3  |    |        |  L3936,L3149,L7378  |
Sn I      |    201.64015   |    201.640236  |     900 |             |      |    0.4249773    -     6.5737598    |   5s2.5p2 - 5s2.5p.8s  |  3P  - 3P*   |   2 - 1   |  5 - 3  |    |        |  L3936,L3149,L7378  |
Sn I      |    202.14812   |    202.14798   |     850 |             |      |    0.2097572    -     6.3430957    |   5s2.5p2 - 5s2.5p.6d  |  3P  - 3F*   |   1 - 2   |  3 - 5  |    |        |  L3936,L3149,L7378  |
Sn I      |    202.76121   |    202.76108   |    1400 |             |      |    0.2097572    -     6.3245497    |   5s2.5p2 - 5s2.5p.6d  |  3P  - 3D*   |   1 - 2   |  3 - 5  |    |        |  L3936,L3149,L7378  |
